trial,s_trending,s_volatile,s_crash,sharpe,cagr,max_dd,cum_ret,kills
283,1.4615496295410324,0.2141301141861971,0.09977099644974519,0.4743,6.79,-28.1,51.0,0
284,1.3589828605577137,1.0950992929703174,0.1060737037616507,0.6223,10.16,-34.91,83.42,0
285,0.9698008881748279,0.8801938854753958,0.4391828669054008,0.6793,9.32,-25.41,74.86,0
286,0.8790526950373052,0.6204233842193151,0.37085820525986746,0.6554,7.7,-21.26,59.2,0
287,1.2311359766527954,0.9395521560313018,0.2849669093207632,0.647,9.88,-30.66,80.5,0
288,0.6046150968047752,1.084767949053648,0.4327862696605141,0.71,8.69,-22.35,68.61,0
289,1.298097435818333,0.11983497259287539,0.1021986835407146,0.4595,5.92,-25.38,43.41,0
290,1.243600365107652,0.02776811349833572,0.4896123168536398,0.4951,6.77,-23.69,50.83,0
291,0.8771446803556807,0.8631750404289883,0.44378554424402167,0.6863,8.93,-23.77,70.99,0
292,0.8946298881500823,0.38295898631959924,0.30437056444912336,0.6019,6.52,-19.01,48.58,0
293,1.0809893737480507,0.49096797314975654,0.3008873779338542,0.6011,7.61,-23.28,58.4,0
294,1.4353813695664948,0.5611683079519157,0.09837109037531566,0.5443,8.2,-30.39,63.94,0
295,0.8772059828830039,0.4729283791117423,0.06555434651310993,0.579,5.9,-21.05,43.24,0
296,0.6628715005545549,0.8214744880724126,0.16973887710445135,0.6859,6.92,-21.33,52.14,0
297,1.4548983918558076,0.2923160944303289,0.04946225255241116,0.481,6.91,-28.35,52.0,0
298,1.253504563000258,1.057243262301444,0.13905667843574393,0.6344,9.83,-32.91,79.97,0
299,0.702088101645478,0.22291936184530461,0.26100615068325617,0.5784,4.96,-14.06,35.43,0
